Notes,Year,Year Code,State,State Code,Ten-Year Age Groups,Ten-Year Age Groups Code,Sex,Sex Code,Deaths,Population,Crude Rate
,2010,2010,Illinois,17,15-24 years,15-24,Female,F,28,879807,3.2
,2010,2010,Illinois,17,15-24 years,15-24,Male,M,115,921249,12.5
,2010,2010,Illinois,17,25-34 years,25-34,Female,F,36,885288,4.1
,2010,2010,Illinois,17,25-34 years,25-34,Male,M,143,890669,16.1
,2010,2010,Illinois,17,35-44 years,35-44,Female,F,51,866658,5.9
,2010,2010,Illinois,17,35-44 years,35-44,Male,M,158,859232,18.4
,2010,2010,Illinois,17,45-54 years,45-54,Female,F,54,951503,5.7
,2010,2010,Illinois,17,45-54 years,45-54,Male,M,221,919376,24
,2010,2010,Illinois,17,55-64 years,55-64,Female,F,48,761982,6.3
,2010,2010,Illinois,17,55-64 years,55-64,Male,M,145,711225,20.4
,2010,2010,Illinois,17,65-74 years,65-74,Male,M,75,389299,19.3
,2010,2010,Illinois,17,75-84 years,75-84,Male,M,54,214725,25.1
,2010,2010,Illinois,17,85+ years,85+,Male,M,26,72892,35.7
,2010,2010,Indiana,18,15-24 years,15-24,Female,F,15,455783,Unreliable
,2010,2010,Indiana,18,15-24 years,15-24,Male,M,87,471758,18.4
,2010,2010,Indiana,18,25-34 years,25-34,Female,F,31,411821,7.5
,2010,2010,Indiana,18,25-34 years,25-34,Male,M,103,415524,24.8
,2010,2010,Indiana,18,35-44 years,35-44,Female,F,33,419789,7.9
,2010,2010,Indiana,18,35-44 years,35-44,Male,M,107,421041,25.4
,2010,2010,Indiana,18,45-54 years,45-54,Female,F,60,477997,12.6
,2010,2010,Indiana,18,45-54 years,45-54,Male,M,159,468771,33.9
,2010,2010,Indiana,18,55-64 years,55-64,Female,F,32,394907,8.1
,2010,2010,Indiana,18,55-64 years,55-64,Male,M,115,374236,30.7
,2010,2010,Indiana,18,65-74 years,65-74,Female,F,15,242155,Unreliable
,2010,2010,Indiana,18,65-74 years,65-74,Male,M,45,210180,21.4
,2010,2010,Indiana,18,75-84 years,75-84,Male,M,39,112065,34.8
,2010,2010,Indiana,18,85+ years,85+,Male,M,12,35647,Unreliable
,2010,2010,Iowa,19,15-24 years,15-24,Male,M,45,220706,20.4
,2010,2010,Iowa,19,25-34 years,25-34,Female,F,10,187047,Unreliable
,2010,2010,Iowa,19,25-34 years,25-34,Male,M,44,195536,22.5
,2010,2010,Iowa,19,35-44 years,35-44,Female,F,16,180164,Unreliable
,2010,2010,Iowa,19,35-44 years,35-44,Male,M,47,184384,25.5
,2010,2010,Iowa,19,45-54 years,45-54,Female,F,17,220266,Unreliable
,2010,2010,Iowa,19,45-54 years,45-54,Male,M,75,219460,34.2
,2010,2010,Iowa,19,55-64 years,55-64,Female,F,11,187191,Unreliable
,2010,2010,Iowa,19,55-64 years,55-64,Male,M,41,185559,22.1
,2010,2010,Iowa,19,65-74 years,65-74,Male,M,31,105782,29.3
,2010,2010,Iowa,19,75-84 years,75-84,Male,M,14,64144,Unreliable
,2010,2010,Kansas,20,15-24 years,15-24,Female,F,11,197463,Unreliable
,2010,2010,Kansas,20,15-24 years,15-24,Male,M,49,210812,23.2
,2010,2010,Kansas,20,25-34 years,25-34,Female,F,18,185308,Unreliable
,2010,2010,Kansas,20,25-34 years,25-34,Male,M,61,192412,31.7
,2010,2010,Kansas,20,35-44 years,35-44,Female,F,10,171813,Unreliable
,2010,2010,Kansas,20,35-44 years,35-44,Male,M,47,174860,26.9
,2010,2010,Kansas,20,45-54 years,45-54,Female,F,27,205025,13.2
,2010,2010,Kansas,20,45-54 years,45-54,Male,M,75,201239,37.3
,2010,2010,Kansas,20,55-64 years,55-64,Female,F,12,167559,Unreliable
,2010,2010,Kansas,20,55-64 years,55-64,Male,M,48,163688,29.3
,2010,2010,Kansas,20,65-74 years,65-74,Male,M,22,89380,24.6
,2010,2010,Kentucky,21,15-24 years,15-24,Male,M,49,299539,16.4
,2010,2010,Kentucky,21,25-34 years,25-34,Female,F,17,280441,Unreliable
,2010,2010,Kentucky,21,25-34 years,25-34,Male,M,82,285775,28.7
,2010,2010,Kentucky,21,35-44 years,35-44,Female,F,24,287181,8.4
,2010,2010,Kentucky,21,35-44 years,35-44,Male,M,97,289481,33.5
,2010,2010,Kentucky,21,45-54 years,45-54,Female,F,33,326612,10.1
,2010,2010,Kentucky,21,45-54 years,45-54,Male,M,123,316485,38.9
,2010,2010,Kentucky,21,55-64 years,55-64,Female,F,20,277968,7.2
,2010,2010,Kentucky,21,55-64 years,55-64,Male,M,82,261025,31.4
,2010,2010,Kentucky,21,65-74 years,65-74,Male,M,46,151577,30.3
,2010,2010,Kentucky,21,75-84 years,75-84,Male,M,27,75199,35.9
,2010,2010,Kentucky,21,85+ years,85+,Male,M,11,21020,Unreliable
,2010,2010,Louisiana,22,15-24 years,15-24,Female,F,11,330051,Unreliable
,2010,2010,Louisiana,22,15-24 years,15-24,Male,M,60,335037,17.9
,2010,2010,Louisiana,22,25-34 years,25-34,Female,F,11,313387,Unreliable
,2010,2010,Louisiana,22,25-34 years,25-34,Male,M,91,315046,28.9
,2010,2010,Louisiana,22,35-44 years,35-44,Female,F,22,284897,7.7
,2010,2010,Louisiana,22,35-44 years,35-44,Male,M,77,279702,27.5
,2010,2010,Louisiana,22,45-54 years,45-54,Female,F,26,334116,7.8
,2010,2010,Louisiana,22,45-54 years,45-54,Male,M,88,320259,27.5
,2010,2010,Louisiana,22,55-64 years,55-64,Female,F,14,276997,Unreliable
,2010,2010,Louisiana,22,55-64 years,55-64,Male,M,58,258565,22.4
,2010,2010,Louisiana,22,65-74 years,65-74,Male,M,46,143251,32.1
,2010,2010,Louisiana,22,75-84 years,75-84,Male,M,25,73141,34.2
,2010,2010,Louisiana,22,85+ years,85+,Male,M,13,20897,Unreliable
,2010,2010,Maine,23,15-24 years,15-24,Male,M,22,85967,25.6
,2010,2010,Maine,23,25-34 years,25-34,Male,M,17,71807,Unreliable
,2010,2010,Maine,23,35-44 years,35-44,Male,M,19,84259,Unreliable
,2010,2010,Maine,23,45-54 years,45-54,Female,F,12,111585,Unreliable
,2010,2010,Maine,23,45-54 years,45-54,Male,M,41,106990,38.3
,2010,2010,Maine,23,55-64 years,55-64,Male,M,22,94222,23.3
,2010,2010,Maine,23,65-74 years,65-74,Male,M,12,53666,Unreliable
,2010,2010,Maine,23,75-84 years,75-84,Male,M,12,29463,Unreliable
,2010,2010,Maryland,24,15-24 years,15-24,Female,F,13,391767,Unreliable
,2010,2010,Maryland,24,15-24 years,15-24,Male,M,50,408172,12.2
,2010,2010,Maryland,24,25-34 years,25-34,Female,F,15,388540,Unreliable
,2010,2010,Maryland,24,25-34 years,25-34,Male,M,61,373502,16.3
,2010,2010,Maryland,24,35-44 years,35-44,Female,F,14,413095,Unreliable
,2010,2010,Maryland,24,35-44 years,35-44,Male,M,58,382477,15.2
,2010,2010,Maryland,24,45-54 years,45-54,Female,F,29,469017,6.2
,2010,2010,Maryland,24,45-54 years,45-54,Male,M,102,433187,23.5
,2010,2010,Maryland,24,55-64 years,55-64,Female,F,12,366719,Unreliable
,2010,2010,Maryland,24,55-64 years,55-64,Male,M,65,329049,19.8
,2010,2010,Maryland,24,65-74 years,65-74,Male,M,36,177031,20.3
,2010,2010,Maryland,24,75-84 years,75-84,Male,M,22,91485,24
,2010,2010,Maryland,24,85+ years,85+,Male,M,11,31010,Unreliable
,2010,2010,Massachusetts,25,15-24 years,15-24,Female,F,20,467288,4.3
,2010,2010,Massachusetts,25,15-24 years,15-24,Male,M,58,471136,12.3
,2010,2010,Massachusetts,25,25-34 years,25-34,Female,F,15,428548,Unreliable
,2010,2010,Massachusetts,25,25-34 years,25-34,Male,M,81,416593,19.4
,2010,2010,Massachusetts,25,35-44 years,35-44,Female,F,26,454740,5.7
,2010,2010,Massachusetts,25,35-44 years,35-44,Male,M,92,432409,21.3
,2010,2010,Massachusetts,25,45-54 years,45-54,Female,F,30,518830,5.8
,2010,2010,Massachusetts,25,45-54 years,45-54,Male,M,103,493605,20.9
,2010,2010,Massachusetts,25,55-64 years,55-64,Female,F,18,418480,Unreliable
,2010,2010,Massachusetts,25,55-64 years,55-64,Male,M,74,384889,19.2
,2010,2010,Massachusetts,25,65-74 years,65-74,Female,F,10,247542,Unreliable
,2010,2010,Massachusetts,25,65-74 years,65-74,Male,M,27,208918,12.9
,2010,2010,Massachusetts,25,75-84 years,75-84,Male,M,24,122482,19.6
,2010,2010,Michigan,26,15-24 years,15-24,Female,F,25,690625,3.6
,2010,2010,Michigan,26,15-24 years,15-24,Male,M,146,718046,20.3
,2010,2010,Michigan,26,25-34 years,25-34,Female,F,22,583316,3.8
,2010,2010,Michigan,26,25-34 years,25-34,Male,M,149,580833,25.7
,2010,2010,Michigan,26,35-44 years,35-44,Female,F,53,644653,8.2
,2010,2010,Michigan,26,35-44 years,35-44,Male,M,184,633321,29.1
,2010,2010,Michigan,26,45-54 years,45-54,Female,F,82,766230,10.7
,2010,2010,Michigan,26,45-54 years,45-54,Male,M,211,743803,28.4
,2010,2010,Michigan,26,55-64 years,55-64,Female,F,52,643360,8.1
,2010,2010,Michigan,26,55-64 years,55-64,Male,M,146,608637,24
,2010,2010,Michigan,26,65-74 years,65-74,Female,F,23,384673,6
,2010,2010,Michigan,26,65-74 years,65-74,Male,M,70,340036,20.6
,2010,2010,Michigan,26,75-84 years,75-84,Female,F,13,259385,Unreliable
,2010,2010,Michigan,26,75-84 years,75-84,Male,M,51,185555,27.5
,2010,2010,Michigan,26,85+ years,85+,Male,M,23,61593,37.3
,2010,2010,Minnesota,27,15-24 years,15-24,Female,F,21,354161,5.9
,2010,2010,Minnesota,27,15-24 years,15-24,Male,M,66,369319,17.9
,2010,2010,Minnesota,27,25-34 years,25-34,Female,F,23,353475,6.5
,2010,2010,Minnesota,27,25-34 years,25-34,Male,M,81,362111,22.4
,2010,2010,Minnesota,27,35-44 years,35-44,Female,F,21,338045,6.2
,2010,2010,Minnesota,27,35-44 years,35-44,Male,M,82,343049,23.9
,2010,2010,Minnesota,27,45-54 years,45-54,Female,F,45,403647,11.1
,2010,2010,Minnesota,27,45-54 years,45-54,Male,M,104,404251,25.7
,2010,2010,Minnesota,27,55-64 years,55-64,Female,F,19,317283,Unreliable
,2010,2010,Minnesota,27,55-64 years,55-64,Male,M,69,312081,22.1
,2010,2010,Minnesota,27,65-74 years,65-74,Male,M,30,168373,17.8
,2010,2010,Minnesota,27,75-84 years,75-84,Male,M,21,95329,22
,2010,2010,Mississippi,28,15-24 years,15-24,Male,M,32,219578,14.6
,2010,2010,Mississippi,28,25-34 years,25-34,Male,M,58,191071,30.4
,2010,2010,Mississippi,28,35-44 years,35-44,Female,F,18,191919,Unreliable
,2010,2010,Mississippi,28,35-44 years,35-44,Male,M,47,183028,25.7
,2010,2010,Mississippi,28,45-54 years,45-54,Female,F,20,214711,9.3
,2010,2010,Mississippi,28,45-54 years,45-54,Male,M,72,202265,35.6
,2010,2010,Mississippi,28,55-64 years,55-64,Female,F,21,180893,11.6
,2010,2010,Mississippi,28,55-64 years,55-64,Male,M,55,166432,33
,2010,2010,Mississippi,28,65-74 years,65-74,Male,M,16,98428,Unreliable
,2010,2010,Mississippi,28,75-84 years,75-84,Male,M,18,48279,Unreliable
,2010,2010,Missouri,29,15-24 years,15-24,Female,F,15,412343,Unreliable
,2010,2010,Missouri,29,15-24 years,15-24,Male,M,82,424732,19.3
,2010,2010,Missouri,29,25-34 years,25-34,Female,F,21,387723,5.4
,2010,2010,Missouri,29,25-34 years,25-34,Male,M,120,387744,30.9
,2010,2010,Missouri,29,35-44 years,35-44,Female,F,37,376618,9.8
,2010,2010,Missouri,29,35-44 years,35-44,Male,M,111,371998,29.8
,2010,2010,Missouri,29,45-54 years,45-54,Female,F,32,450392,7.1
,2010,2010,Missouri,29,45-54 years,45-54,Male,M,163,438180,37.2
,2010,2010,Missouri,29,55-64 years,55-64,Female,F,18,375321,Unreliable
,2010,2010,Missouri,29,55-64 years,55-64,Male,M,105,347957,30.2
,2010,2010,Missouri,29,65-74 years,65-74,Female,F,14,240498,Unreliable
,2010,2010,Missouri,29,65-74 years,65-74,Male,M,47,209992,22.4
,2010,2010,Missouri,29,75-84 years,75-84,Male,M,44,114686,38.4
,2010,2010,Missouri,29,85+ years,85+,Male,M,27,35856,75.3
,2010,2010,Montana,30,15-24 years,15-24,Male,M,22,69454,31.7
,2010,2010,Montana,30,25-34 years,25-34,Male,M,31,63344,48.9
,2010,2010,Montana,30,35-44 years,35-44,Male,M,24,57203,42
,2010,2010,Montana,30,45-54 years,45-54,Female,F,10,75851,Unreliable
,2010,2010,Montana,30,45-54 years,45-54,Male,M,27,73981,36.5
,2010,2010,Montana,30,55-64 years,55-64,Female,F,12,68899,Unreliable
,2010,2010,Montana,30,55-64 years,55-64,Male,M,38,69959,54.3
,2010,2010,Montana,30,65-74 years,65-74,Male,M,16,40261,Unreliable
,2010,2010,Montana,30,75-84 years,75-84,Male,M,10,20768,Unreliable
,2010,2010,Nebraska,31,15-24 years,15-24,Male,M,17,132265,Unreliable
,2010,2010,Nebraska,31,25-34 years,25-34,Male,M,23,124976,18.4
,2010,2010,Nebraska,31,35-44 years,35-44,Male,M,25,111948,22.3
,2010,2010,Nebraska,31,45-54 years,45-54,Male,M,38,129381,29.4
,2010,2010,Nebraska,31,55-64 years,55-64,Female,F,10,108057,Unreliable
,2010,2010,Nebraska,31,55-64 years,55-64,Male,M,27,105119,25.7
,2010,2010,Nebraska,31,65-74 years,65-74,Male,M,10,58164,Unreliable
,2010,2010,Nebraska,31,75-84 years,75-84,Male,M,10,35449,Unreliable
,2010,2010,Nevada,32,15-24 years,15-24,Female,F,12,174888,Unreliable
,2010,2010,Nevada,32,15-24 years,15-24,Male,M,36,185221,19.4
,2010,2010,Nevada,32,25-34 years,25-34,Female,F,19,189183,Unreliable
,2010,2010,Nevada,32,25-34 years,25-34,Male,M,57,198103,28.8
,2010,2010,Nevada,32,35-44 years,35-44,Female,F,30,185853,16.1
,2010,2010,Nevada,32,35-44 years,35-44,Male,M,74,197190,37.5
,2010,2010,Nevada,32,45-54 years,45-54,Female,F,19,184867,Unreliable
,2010,2010,Nevada,32,45-54 years,45-54,Male,M,82,191660,42.8
,2010,2010,Nevada,32,55-64 years,55-64,Female,F,29,160261,18.1
,2010,2010,Nevada,32,55-64 years,55-64,Male,M,85,155238,54.8
,2010,2010,Nevada,32,65-74 years,65-74,Female,F,13,100673,Unreliable
,2010,2010,Nevada,32,65-74 years,65-74,Male,M,46,97108,47.4
,2010,2010,Nevada,32,75-84 years,75-84,Male,M,32,44862,71.3
,2010,2010,Nevada,32,85+ years,85+,Male,M,10,11017,Unreliable
,2010,2010,New Hampshire,33,15-24 years,15-24,Male,M,20,90866,22
,2010,2010,New Hampshire,33,25-34 years,25-34,Male,M,28,72239,38.8
,2010,2010,New Hampshire,33,35-44 years,35-44,Male,M,20,88578,22.6
,2010,2010,New Hampshire,33,45-54 years,45-54,Female,F,14,114030,Unreliable
,2010,2010,New Hampshire,33,45-54 years,45-54,Male,M,32,111931,28.6
,2010,2010,New Hampshire,33,55-64 years,55-64,Male,M,27,88012,30.7
,2010,2010,New Hampshire,33,65-74 years,65-74,Male,M,16,46624,Unreliable
,2010,2010,New Jersey,34,15-24 years,15-24,Female,F,18,550563,Unreliable
,2010,2010,New Jersey,34,15-24 years,15-24,Male,M,70,588774,11.9
,2010,2010,New Jersey,34,25-34 years,25-34,Female,F,19,556660,Unreliable
,2010,2010,New Jersey,34,25-34 years,25-34,Male,M,58,553141,10.5
,2010,2010,New Jersey,34,35-44 years,35-44,Female,F,30,631196,4.8
,2010,2010,New Jersey,34,35-44 years,35-44,Male,M,93,607101,15.3
,2010,2010,New Jersey,34,45-54 years,45-54,Female,F,40,706448,5.7
,2010,2010,New Jersey,34,45-54 years,45-54,Male,M,155,672748,23
,2010,2010,New Jersey,34,55-64 years,55-64,Female,F,28,546969,5.1
,2010,2010,New Jersey,34,55-64 years,55-64,Male,M,92,499196,18.4
,2010,2010,New Jersey,34,65-74 years,65-74,Male,M,48,277270,17.3
,2010,2010,New Jersey,34,75-84 years,75-84,Male,M,33,159827,20.6
,2010,2010,New Jersey,34,85+ years,85+,Male,M,17,56337,Unreliable
,2010,2010,New Mexico,35,15-24 years,15-24,Female,F,15,142465,Unreliable
,2010,2010,New Mexico,35,15-24 years,15-24,Male,M,45,149766,30
,2010,2010,New Mexico,35,25-34 years,25-34,Female,F,11,131240,Unreliable
,2010,2010,New Mexico,35,25-34 years,25-34,Male,M,70,136005,51.5
,2010,2010,New Mexico,35,35-44 years,35-44,Female,F,18,124882,Unreliable
,2010,2010,New Mexico,35,35-44 years,35-44,Male,M,52,123641,42.1
,2010,2010,New Mexico,35,45-54 years,45-54,Female,F,22,149207,14.7
,2010,2010,New Mexico,35,45-54 years,45-54,Male,M,58,142802,40.6
,2010,2010,New Mexico,35,55-64 years,55-64,Female,F,23,133168,17.3
,2010,2010,New Mexico,35,55-64 years,55-64,Male,M,36,123768,29.1
,2010,2010,New Mexico,35,65-74 years,65-74,Male,M,28,72841,38.4
,2010,2010,New Mexico,35,75-84 years,75-84,Male,M,11,38387,Unreliable
,2010,2010,New Mexico,35,85+ years,85+,Male,M,10,11376,Unreliable
,2010,2010,New York,36,15-24 years,15-24,Female,F,33,1365663,2.4
,2010,2010,New York,36,15-24 years,15-24,Male,M,150,1411550,10.6
,2010,2010,New York,36,25-34 years,25-34,Female,F,48,1349375,3.6
,2010,2010,New York,36,25-34 years,25-34,Male,M,160,1309962,12.2
,2010,2010,New York,36,35-44 years,35-44,Female,F,54,1332909,4.1
,2010,2010,New York,36,35-44 years,35-44,Male,M,229,1277108,17.9
,2010,2010,New York,36,45-54 years,45-54,Female,F,78,1481389,5.3
,2010,2010,New York,36,45-54 years,45-54,Male,M,315,1397302,22.5
,2010,2010,New York,36,55-64 years,55-64,Female,F,57,1211462,4.7
,2010,2010,New York,36,55-64 years,55-64,Male,M,184,1092206,16.8
,2010,2010,New York,36,65-74 years,65-74,Female,F,27,749731,3.6
,2010,2010,New York,36,65-74 years,65-74,Male,M,94,610871,15.4
,2010,2010,New York,36,75-84 years,75-84,Female,F,10,515425,Unreliable
,2010,2010,New York,36,75-84 years,75-84,Male,M,68,351042,19.4
,2010,2010,New York,36,85+ years,85+,Male,M,28,122622,22.8
,2010,2010,North Carolina,37,15-24 years,15-24,Female,F,20,646245,3.1
,2010,2010,North Carolina,37,15-24 years,15-24,Male,M,114,674919,16.9
,2010,2010,North Carolina,37,25-34 years,25-34,Female,F,36,630287,5.7
,2010,2010,North Carolina,37,25-34 years,25-34,Male,M,130,616306,21.1
,2010,2010,North Carolina,37,35-44 years,35-44,Female,F,54,672818,8
,2010,2010,North Carolina,37,35-44 years,35-44,Male,M,161,654333,24.6
,2010,2010,North Carolina,37,45-54 years,45-54,Female,F,83,703512,11.8
,2010,2010,North Carolina,37,45-54 years,45-54,Male,M,208,665134,31.3
,2010,2010,North Carolina,37,55-64 years,55-64,Female,F,48,598483,8
,2010,2010,North Carolina,37,55-64 years,55-64,Male,M,139,540278,25.7
,2010,2010,North Carolina,37,65-74 years,65-74,Female,F,12,376421,Unreliable
,2010,2010,North Carolina,37,65-74 years,65-74,Male,M,84,321146,26.2
,2010,2010,North Carolina,37,75-84 years,75-84,Female,F,10,230497,Unreliable
,2010,2010,North Carolina,37,75-84 years,75-84,Male,M,49,158554,30.9
,2010,2010,North Carolina,37,85+ years,85+,Male,M,21,44256,47.5
,2010,2010,North Dakota,38,15-24 years,15-24,Male,M,26,56156,46.3
,2010,2010,North Dakota,38,25-34 years,25-34,Male,M,13,48052,Unreliable
,2010,2010,North Dakota,38,35-44 years,35-44,Male,M,15,38826,Unreliable
,2010,2010,North Dakota,38,45-54 years,45-54,Male,M,13,48767,Unreliable
,2010,2010,Ohio,39,15-24 years,15-24,Female,F,43,781621,5.5
,2010,2010,Ohio,39,15-24 years,15-24,Male,M,144,805177,17.9
,2010,2010,Ohio,39,25-34 years,25-34,Female,F,48,708035,6.8
,2010,2010,Ohio,39,25-34 years,25-34,Male,M,202,701924,28.8
,2010,2010,Ohio,39,35-44 years,35-44,Female,F,45,745515,6
,2010,2010,Ohio,39,35-44 years,35-44,Male,M,202,734316,27.5
,2010,2010,Ohio,39,45-54 years,45-54,Female,F,75,887026,8.5
,2010,2010,Ohio,39,45-54 years,45-54,Male,M,244,855165,28.5
,2010,2010,Ohio,39,55-64 years,55-64,Female,F,55,748405,7.3
,2010,2010,Ohio,39,55-64 years,55-64,Male,M,162,703861,23
,2010,2010,Ohio,39,65-74 years,65-74,Female,F,18,459295,Unreliable
,2010,2010,Ohio,39,65-74 years,65-74,Male,M,92,390939,23.5
,2010,2010,Ohio,39,75-84 years,75-84,Male,M,64,222156,28.8
,2010,2010,Ohio,39,85+ years,85+,Male,M,30,72346,41.5
,2010,2010,Oklahoma,40,15-24 years,15-24,Female,F,14,260148,Unreliable
,2010,2010,Oklahoma,40,15-24 years,15-24,Male,M,60,273578,21.9
,2010,2010,Oklahoma,40,25-34 years,25-34,Female,F,19,247933,Unreliable
,2010,2010,Oklahoma,40,25-34 years,25-34,Male,M,100,258822,38.6
,2010,2010,Oklahoma,40,35-44 years,35-44,Female,F,22,228548,9.6
,2010,2010,Oklahoma,40,35-44 years,35-44,Male,M,92,232389,39.6
,2010,2010,Oklahoma,40,45-54 years,45-54,Female,F,33,265864,12.4
,2010,2010,Oklahoma,40,45-54 years,45-54,Male,M,102,259747,39.3
,2010,2010,Oklahoma,40,55-64 years,55-64,Female,F,21,226899,9.3
,2010,2010,Oklahoma,40,55-64 years,55-64,Male,M,75,213583,35.1
,2010,2010,Oklahoma,40,65-74 years,65-74,Male,M,37,131115,28.2
,2010,2010,Oklahoma,40,75-84 years,75-84,Male,M,20,69439,28.8
,2010,2010,Oregon,41,15-24 years,15-24,Male,M,45,259138,17.4
,2010,2010,Oregon,41,25-34 years,25-34,Female,F,16,259369,Unreliable
,2010,2010,Oregon,41,25-34 years,25-34,Male,M,70,264775,26.4
,2010,2010,Oregon,41,35-44 years,35-44,Female,F,31,245938,12.6
,2010,2010,Oregon,41,35-44 years,35-44,Male,M,104,253587,41
,2010,2010,Oregon,41,45-54 years,45-54,Female,F,41,273578,15
,2010,2010,Oregon,41,45-54 years,45-54,Male,M,110,265497,41.4
,2010,2010,Oregon,41,55-64 years,55-64,Female,F,29,261500,11.1
,2010,2010,Oregon,41,55-64 years,55-64,Male,M,104,248066,41.9
,2010,2010,Oregon,41,65-74 years,65-74,Female,F,14,150991,Unreliable
,2010,2010,Oregon,41,65-74 years,65-74,Male,M,45,139050,32.4
,2010,2010,Oregon,41,75-84 years,75-84,Male,M,34,72113,47.1
,2010,2010,Oregon,41,85+ years,85+,Male,M,23,26671,86.2
,2010,2010,Pennsylvania,42,5-14 years,14-May,Male,M,13,789586,Unreliable
,2010,2010,Pennsylvania,42,15-24 years,15-24,Female,F,37,874861,4.2
,2010,2010,Pennsylvania,42,15-24 years,15-24,Male,M,176,904351,19.5
,2010,2010,Pennsylvania,42,25-34 years,25-34,Female,F,46,753869,6.1
,2010,2010,Pennsylvania,42,25-34 years,25-34,Male,M,170,757250,22.4
,2010,2010,Pennsylvania,42,35-44 years,35-44,Female,F,62,813808,7.6
,2010,2010,Pennsylvania,42,35-44 years,35-44,Male,M,200,801861,24.9
,2010,2010,Pennsylvania,42,45-54 years,45-54,Female,F,71,985572,7.2
,2010,2010,Pennsylvania,42,45-54 years,45-54,Male,M,296,954832,31
,2010,2010,Pennsylvania,42,55-64 years,55-64,Female,F,64,834134,7.7
,2010,2010,Pennsylvania,42,55-64 years,55-64,Male,M,212,788210,26.9
,2010,2010,Pennsylvania,42,65-74 years,65-74,Female,F,19,528698,Unreliable
,2010,2010,Pennsylvania,42,65-74 years,65-74,Male,M,90,450840,20
,2010,2010,Pennsylvania,42,75-84 years,75-84,Female,F,17,399272,Unreliable
,2010,2010,Pennsylvania,42,75-84 years,75-84,Male,M,63,274821,22.9
,2010,2010,Pennsylvania,42,85+ years,85+,Male,M,30,95396,31.4
,2010,2010,Rhode Island,44,15-24 years,15-24,Male,M,10,81386,Unreliable
,2010,2010,Rhode Island,44,25-34 years,25-34,Male,M,15,63182,Unreliable
,2010,2010,Rhode Island,44,35-44 years,35-44,Male,M,32,66820,47.9
,2010,2010,Rhode Island,44,45-54 years,45-54,Male,M,30,78573,38.2
,2010,2010,Rhode Island,44,55-64 years,55-64,Male,M,15,62877,Unreliable
,2010,2010,South Carolina,45,15-24 years,15-24,Female,F,10,324687,Unreliable
,2010,2010,South Carolina,45,15-24 years,15-24,Male,M,66,336796,19.6
